Tool;Model;RunIndex;PhaseName;MetricName;MetricValue
RelationalRAGSolutionOBDT-H;GeneratedI15O5Seed282316.ttmodel;0;Initialization;Time;55703
RelationalRAGSolutionOBDT-H;GeneratedI15O5Seed282316.ttmodel;0;Initialization;Memory;4884400
RelationalRAGSolutionOBDT-H;GeneratedI15O5Seed282316.ttmodel;0;Load;Time;1243169661
RelationalRAGSolutionOBDT-H;GeneratedI15O5Seed282316.ttmodel;0;Load;Memory;544461224
RelationalRAGSolutionOBDT-H;GeneratedI15O5Seed282316.ttmodel;0;Run;Time;77053799
RelationalRAGSolutionOBDT-H;GeneratedI15O5Seed282316.ttmodel;0;Run;Memory;568674336
RelationalRAGSolutionOBDT-H;GeneratedI15O5Seed282316.ttmodel;0;Run;DecisionNodes;32767
RelationalRAGSolutionOBDT-H;GeneratedI15O5Seed282316.ttmodel;0;Run;AssignmentNodes;32768
RelationalRAGSolutionROBDD;GeneratedI4O2Seed42.ttmodel;0;Initialization;Time;46294
RelationalRAGSolutionROBDD;GeneratedI4O2Seed42.ttmodel;0;Initialization;Memory;4885144
RelationalRAGSolutionROBDD;GeneratedI4O2Seed42.ttmodel;0;Load;Time;16721218
RelationalRAGSolutionROBDD;GeneratedI4O2Seed42.ttmodel;0;Load;Memory;2787800
RelationalRAGSolutionROBDD;GeneratedI4O2Seed42.ttmodel;0;Run;Time;4637820
RelationalRAGSolutionROBDD;GeneratedI4O2Seed42.ttmodel;0;Run;Memory;2541672
RelationalRAGSolutionROBDD;GeneratedI4O2Seed42.ttmodel;0;Run;DecisionNodes;11
RelationalRAGSolutionROBDD;GeneratedI4O2Seed42.ttmodel;0;Run;AssignmentNodes;4
RelationalRAGSolutionROBDD;GeneratedI8O2Seed68.ttmodel;0;Initialization;Time;46663
RelationalRAGSolutionROBDD;GeneratedI8O2Seed68.ttmodel;0;Initialization;Memory;4884728
RelationalRAGSolutionROBDD;GeneratedI8O2Seed68.ttmodel;0;Load;Time;54383837
RelationalRAGSolutionROBDD;GeneratedI8O2Seed68.ttmodel;0;Load;Memory;4119040
RelationalRAGSolutionROBDD;GeneratedI8O2Seed68.ttmodel;0;Run;Time;21698085
RelationalRAGSolutionROBDD;GeneratedI8O2Seed68.ttmodel;0;Run;Memory;4644256
RelationalRAGSolutionROBDD;GeneratedI8O2Seed68.ttmodel;0;Run;DecisionNodes;129
RelationalRAGSolutionROBDD;GeneratedI8O2Seed68.ttmodel;0;Run;AssignmentNodes;4
RelationalRAGSolutionROBDD;GeneratedI8O4Seed68.ttmodel;0;Initialization;Time;43206
RelationalRAGSolutionROBDD;GeneratedI8O4Seed68.ttmodel;0;Initialization;Memory;4885512
RelationalRAGSolutionROBDD;GeneratedI8O4Seed68.ttmodel;0;Load;Time;54770107
RelationalRAGSolutionROBDD;GeneratedI8O4Seed68.ttmodel;0;Load;Memory;4380840
RelationalRAGSolutionROBDD;GeneratedI8O4Seed68.ttmodel;0;Run;Time;24669803
RelationalRAGSolutionROBDD;GeneratedI8O4Seed68.ttmodel;0;Run;Memory;5087496
RelationalRAGSolutionROBDD;GeneratedI8O4Seed68.ttmodel;0;Run;DecisionNodes;220
RelationalRAGSolutionROBDD;GeneratedI8O4Seed68.ttmodel;0;Run;AssignmentNodes;16
RelationalRAGSolutionROBDD;GeneratedI10O2Seed68.ttmodel;0;Initialization;Time;56328
RelationalRAGSolutionROBDD;GeneratedI10O2Seed68.ttmodel;0;Initialization;Memory;4884512
RelationalRAGSolutionROBDD;GeneratedI10O2Seed68.ttmodel;0;Load;Time;81004485
RelationalRAGSolutionROBDD;GeneratedI10O2Seed68.ttmodel;0;Load;Memory;9287128
RelationalRAGSolutionROBDD;GeneratedI10O2Seed68.ttmodel;0;Run;Time;37483115
RelationalRAGSolutionROBDD;GeneratedI10O2Seed68.ttmodel;0;Run;Memory;12778424
RelationalRAGSolutionROBDD;GeneratedI10O2Seed68.ttmodel;0;Run;DecisionNodes;427
RelationalRAGSolutionROBDD;GeneratedI10O2Seed68.ttmodel;0;Run;AssignmentNodes;4
RelationalRAGSolutionROBDD;GeneratedI12O2Seed7634.ttmodel;0;Initialization;Time;48115
RelationalRAGSolutionROBDD;GeneratedI12O2Seed7634.ttmodel;0;Initialization;Memory;4884520
RelationalRAGSolutionROBDD;GeneratedI12O2Seed7634.ttmodel;0;Load;Time;175000628
RelationalRAGSolutionROBDD;GeneratedI12O2Seed7634.ttmodel;0;Load;Memory;33302888
RelationalRAGSolutionROBDD;GeneratedI12O2Seed7634.ttmodel;0;Run;Time;120974871
RelationalRAGSolutionROBDD;GeneratedI12O2Seed7634.ttmodel;0;Run;Memory;50609488
RelationalRAGSolutionROBDD;GeneratedI12O2Seed7634.ttmodel;0;Run;DecisionNodes;1270
RelationalRAGSolutionROBDD;GeneratedI12O2Seed7634.ttmodel;0;Run;AssignmentNodes;4
RelationalRAGSolutionROBDD;GeneratedI14O4Seed7634.ttmodel;0;Initialization;Time;55203
RelationalRAGSolutionROBDD;GeneratedI14O4Seed7634.ttmodel;0;Initialization;Memory;4884784
RelationalRAGSolutionROBDD;GeneratedI14O4Seed7634.ttmodel;0;Load;Time;431470410
RelationalRAGSolutionROBDD;GeneratedI14O4Seed7634.ttmodel;0;Load;Memory;160366576
RelationalRAGSolutionROBDD;GeneratedI14O4Seed7634.ttmodel;0;Run;Time;752289293
RelationalRAGSolutionROBDD;GeneratedI14O4Seed7634.ttmodel;0;Run;Memory;250158144
RelationalRAGSolutionROBDD;GeneratedI14O4Seed7634.ttmodel;0;Run;DecisionNodes;8300
RelationalRAGSolutionROBDD;GeneratedI14O4Seed7634.ttmodel;0;Run;AssignmentNodes;16
RelationalRAGSolutionROBDD;GeneratedI15O5Seed282316.ttmodel;0;Initialization;Time;50063
RelationalRAGSolutionROBDD;GeneratedI15O5Seed282316.ttmodel;0;Initialization;Memory;4885216
RelationalRAGSolutionROBDD;GeneratedI15O5Seed282316.ttmodel;0;Load;Time;867975437
RelationalRAGSolutionROBDD;GeneratedI15O5Seed282316.ttmodel;0;Load;Memory;352034504
RelationalRAGSolutionROBDD;GeneratedI15O5Seed282316.ttmodel;0;Run;Time;2237377540
RelationalRAGSolutionROBDD;GeneratedI15O5Seed282316.ttmodel;0;Run;Memory;551506376
RelationalRAGSolutionROBDD;GeneratedI15O5Seed282316.ttmodel;0;Run;DecisionNodes;17334
RelationalRAGSolutionROBDD;GeneratedI15O5Seed282316.ttmodel;0;Run;AssignmentNodes;32
RelationalRAGSolutionROBDD-H;GeneratedI4O2Seed42.ttmodel;0;Initialization;Time;47514
RelationalRAGSolutionROBDD-H;GeneratedI4O2Seed42.ttmodel;0;Initialization;Memory;4885096
RelationalRAGSolutionROBDD-H;GeneratedI4O2Seed42.ttmodel;0;Load;Time;20392631
RelationalRAGSolutionROBDD-H;GeneratedI4O2Seed42.ttmodel;0;Load;Memory;2826888
RelationalRAGSolutionROBDD-H;GeneratedI4O2Seed42.ttmodel;0;Run;Time;3516820
RelationalRAGSolutionROBDD-H;GeneratedI4O2Seed42.ttmodel;0;Run;Memory;2546520
RelationalRAGSolutionROBDD-H;GeneratedI4O2Seed42.ttmodel;0;Run;DecisionNodes;11
RelationalRAGSolutionROBDD-H;GeneratedI4O2Seed42.ttmodel;0;Run;AssignmentNodes;4
RelationalRAGSolutionROBDD-H;GeneratedI8O2Seed68.ttmodel;0;Initialization;Time;44441
RelationalRAGSolutionROBDD-H;GeneratedI8O2Seed68.ttmodel;0;Initialization;Memory;4884616
RelationalRAGSolutionROBDD-H;GeneratedI8O2Seed68.ttmodel;0;Load;Time;66035804
RelationalRAGSolutionROBDD-H;GeneratedI8O2Seed68.ttmodel;0;Load;Memory;4881920
RelationalRAGSolutionROBDD-H;GeneratedI8O2Seed68.ttmodel;0;Run;Time;12644583
RelationalRAGSolutionROBDD-H;GeneratedI8O2Seed68.ttmodel;0;Run;Memory;4652296
RelationalRAGSolutionROBDD-H;GeneratedI8O2Seed68.ttmodel;0;Run;DecisionNodes;129
RelationalRAGSolutionROBDD-H;GeneratedI8O2Seed68.ttmodel;0;Run;AssignmentNodes;4
RelationalRAGSolutionROBDD-H;GeneratedI8O4Seed68.ttmodel;0;Initialization;Time;46657
RelationalRAGSolutionROBDD-H;GeneratedI8O4Seed68.ttmodel;0;Initialization;Memory;4884728
RelationalRAGSolutionROBDD-H;GeneratedI8O4Seed68.ttmodel;0;Load;Time;78702086
RelationalRAGSolutionROBDD-H;GeneratedI8O4Seed68.ttmodel;0;Load;Memory;5297696
RelationalRAGSolutionROBDD-H;GeneratedI8O4Seed68.ttmodel;0;Run;Time;11863542
RelationalRAGSolutionROBDD-H;GeneratedI8O4Seed68.ttmodel;0;Run;Memory;5079600
RelationalRAGSolutionROBDD-H;GeneratedI8O4Seed68.ttmodel;0;Run;DecisionNodes;219
RelationalRAGSolutionROBDD-H;GeneratedI8O4Seed68.ttmodel;0;Run;AssignmentNodes;16
RelationalRAGSolutionROBDD-H;GeneratedI10O2Seed68.ttmodel;0;Initialization;Time;48459
RelationalRAGSolutionROBDD-H;GeneratedI10O2Seed68.ttmodel;0;Initialization;Memory;4884640
RelationalRAGSolutionROBDD-H;GeneratedI10O2Seed68.ttmodel;0;Load;Time;121666067
RelationalRAGSolutionROBDD-H;GeneratedI10O2Seed68.ttmodel;0;Load;Memory;12886880
RelationalRAGSolutionROBDD-H;GeneratedI10O2Seed68.ttmodel;0;Run;Time;22297612
RelationalRAGSolutionROBDD-H;GeneratedI10O2Seed68.ttmodel;0;Run;Memory;12782792
RelationalRAGSolutionROBDD-H;GeneratedI10O2Seed68.ttmodel;0;Run;DecisionNodes;417
RelationalRAGSolutionROBDD-H;GeneratedI10O2Seed68.ttmodel;0;Run;AssignmentNodes;4
RelationalRAGSolutionROBDD-H;GeneratedI12O2Seed7634.ttmodel;0;Initialization;Time;57998
RelationalRAGSolutionROBDD-H;GeneratedI12O2Seed7634.ttmodel;0;Initialization;Memory;4884608
RelationalRAGSolutionROBDD-H;GeneratedI12O2Seed7634.ttmodel;0;Load;Time;246752169
RelationalRAGSolutionROBDD-H;GeneratedI12O2Seed7634.ttmodel;0;Load;Memory;50290536
RelationalRAGSolutionROBDD-H;GeneratedI12O2Seed7634.ttmodel;0;Run;Time;68065996
RelationalRAGSolutionROBDD-H;GeneratedI12O2Seed7634.ttmodel;0;Run;Memory;50615952
RelationalRAGSolutionROBDD-H;GeneratedI12O2Seed7634.ttmodel;0;Run;DecisionNodes;1263
RelationalRAGSolutionROBDD-H;GeneratedI12O2Seed7634.ttmodel;0;Run;AssignmentNodes;4
RelationalRAGSolutionROBDD-H;GeneratedI14O4Seed7634.ttmodel;0;Initialization;Time;50204
RelationalRAGSolutionROBDD-H;GeneratedI14O4Seed7634.ttmodel;0;Initialization;Memory;4884712
RelationalRAGSolutionROBDD-H;GeneratedI14O4Seed7634.ttmodel;0;Load;Time;659700715
RelationalRAGSolutionROBDD-H;GeneratedI14O4Seed7634.ttmodel;0;Load;Memory;247149184
RelationalRAGSolutionROBDD-H;GeneratedI14O4Seed7634.ttmodel;0;Run;Time;488732415
RelationalRAGSolutionROBDD-H;GeneratedI14O4Seed7634.ttmodel;0;Run;Memory;250165432
RelationalRAGSolutionROBDD-H;GeneratedI14O4Seed7634.ttmodel;0;Run;DecisionNodes;8287
RelationalRAGSolutionROBDD-H;GeneratedI14O4Seed7634.ttmodel;0;Run;AssignmentNodes;16
RelationalRAGSolutionROBDD-H;GeneratedI15O5Seed282316.ttmodel;0;Initialization;Time;43041
RelationalRAGSolutionROBDD-H;GeneratedI15O5Seed282316.ttmodel;0;Initialization;Memory;4884832
RelationalRAGSolutionROBDD-H;GeneratedI15O5Seed282316.ttmodel;0;Load;Time;1196892254
RelationalRAGSolutionROBDD-H;GeneratedI15O5Seed282316.ttmodel;0;Load;Memory;544461664
RelationalRAGSolutionROBDD-H;GeneratedI15O5Seed282316.ttmodel;0;Run;Time;1878456984
RelationalRAGSolutionROBDD-H;GeneratedI15O5Seed282316.ttmodel;0;Run;Memory;551521760
RelationalRAGSolutionROBDD-H;GeneratedI15O5Seed282316.ttmodel;0;Run;DecisionNodes;17343
RelationalRAGSolutionROBDD-H;GeneratedI15O5Seed282316.ttmodel;0;Run;AssignmentNodes;32
EMFSolutionATL;GeneratedI4O2Seed42.ttmodel;0;Initialization;Time;136976574
EMFSolutionATL;GeneratedI4O2Seed42.ttmodel;0;Initialization;Memory;4518208
EMFSolutionATL;GeneratedI4O2Seed42.ttmodel;0;Load;Time;54953671
EMFSolutionATL;GeneratedI4O2Seed42.ttmodel;0;Load;Memory;3423488
EMFSolutionATL;GeneratedI4O2Seed42.ttmodel;0;Run;Time;326420139
EMFSolutionATL;GeneratedI4O2Seed42.ttmodel;0;Run;Memory;7030880
EMFSolutionATL;GeneratedI8O2Seed68.ttmodel;0;Initialization;Time;134914247
EMFSolutionATL;GeneratedI8O2Seed68.ttmodel;0;Initialization;Memory;4517880
EMFSolutionATL;GeneratedI8O2Seed68.ttmodel;0;Load;Time;115738161
EMFSolutionATL;GeneratedI8O2Seed68.ttmodel;0;Load;Memory;3791448
EMFSolutionATL;GeneratedI8O2Seed68.ttmodel;0;Run;Time;31847567824
EMFSolutionATL;GeneratedI8O2Seed68.ttmodel;0;Run;Memory;4547960
EMFSolutionATL;GeneratedI8O4Seed68.ttmodel;0;Initialization;Time;135690918
EMFSolutionATL;GeneratedI8O4Seed68.ttmodel;0;Initialization;Memory;4518336
EMFSolutionATL;GeneratedI8O4Seed68.ttmodel;0;Load;Time;122567407
EMFSolutionATL;GeneratedI8O4Seed68.ttmodel;0;Load;Memory;3879424
EMFSolutionATL;GeneratedI8O4Seed68.ttmodel;0;Run;Time;39951290758
EMFSolutionATL;GeneratedI8O4Seed68.ttmodel;0;Run;Memory;4616704
EMFSolutionATL;GeneratedI10O2Seed68.ttmodel;0;Initialization;Time;136882974
EMFSolutionATL;GeneratedI10O2Seed68.ttmodel;0;Initialization;Memory;4497768
EMFSolutionATL;GeneratedI10O2Seed68.ttmodel;0;Load;Time;200755159
EMFSolutionATL;GeneratedI10O2Seed68.ttmodel;0;Load;Memory;5235888
EMFSolutionATL;GeneratedI10O2Seed68.ttmodel;0;Run;Time;826959431844
EMFSolutionATL;GeneratedI10O2Seed68.ttmodel;0;Run;Memory;5470704
EMFSolutionATLGraph;GeneratedI4O2Seed42.ttmodel;0;Initialization;Time;138097251
EMFSolutionATLGraph;GeneratedI4O2Seed42.ttmodel;0;Initialization;Memory;4518032
EMFSolutionATLGraph;GeneratedI4O2Seed42.ttmodel;0;Load;Time;55204628
EMFSolutionATLGraph;GeneratedI4O2Seed42.ttmodel;0;Load;Memory;3423576
EMFSolutionATLGraph;GeneratedI4O2Seed42.ttmodel;0;Run;Time;330307815
EMFSolutionATLGraph;GeneratedI4O2Seed42.ttmodel;0;Run;Memory;6726280
EMFSolutionATLGraph;GeneratedI8O2Seed68.ttmodel;0;Initialization;Time;137812575
EMFSolutionATLGraph;GeneratedI8O2Seed68.ttmodel;0;Initialization;Memory;4517920
EMFSolutionATLGraph;GeneratedI8O2Seed68.ttmodel;0;Load;Time;131313554
EMFSolutionATLGraph;GeneratedI8O2Seed68.ttmodel;0;Load;Memory;3792880
EMFSolutionATLGraph;GeneratedI8O2Seed68.ttmodel;0;Run;Time;30656037694
EMFSolutionATLGraph;GeneratedI8O2Seed68.ttmodel;0;Run;Memory;4614168
EMFSolutionATLGraph;GeneratedI8O4Seed68.ttmodel;0;Initialization;Time;135995664
EMFSolutionATLGraph;GeneratedI8O4Seed68.ttmodel;0;Initialization;Memory;4517920
EMFSolutionATLGraph;GeneratedI8O4Seed68.ttmodel;0;Load;Time;126517509
EMFSolutionATLGraph;GeneratedI8O4Seed68.ttmodel;0;Load;Memory;3878816
EMFSolutionATLGraph;GeneratedI8O4Seed68.ttmodel;0;Run;Time;40959468020
EMFSolutionATLGraph;GeneratedI8O4Seed68.ttmodel;0;Run;Memory;4684392
EMFSolutionATLGraph;GeneratedI10O2Seed68.ttmodel;0;Initialization;Time;135297635
EMFSolutionATLGraph;GeneratedI10O2Seed68.ttmodel;0;Initialization;Memory;4517168
EMFSolutionATLGraph;GeneratedI10O2Seed68.ttmodel;0;Load;Time;185484940
EMFSolutionATLGraph;GeneratedI10O2Seed68.ttmodel;0;Load;Memory;5235864
EMFSolutionATLGraph;GeneratedI10O2Seed68.ttmodel;0;Run;Time;858863538388
EMFSolutionATLGraph;GeneratedI10O2Seed68.ttmodel;0;Run;Memory;5660176
